question_id,progress,sufficiency_likelihood,evidence_coverage
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.55,0.6558547828398701,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.6,0.7620676475568234,0.1111111111111111
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.65,0.7620676475568234,0.1111111111111111
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.7,0.7986874685317721,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.75,0.79767499845891,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.8,0.79767499845891,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.85,0.9381459246248226,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.9,0.9326808562760277,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.95,0.9326808562760277,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,1.0,0.9967178474025217,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.2,0.006558535725037592,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.25,0.006558535725037592,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.3,0.006558535725037592,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.35,0.8094963287294519,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.4,0.8094963287294519,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.45,0.8094963287294519,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.5,0.8057279520485917,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.55,0.8057279520485917,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.6,0.8057279520485917,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.65,0.8057279520485917,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.7,0.5167545039814393,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.75,0.5167545039814393,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.8,0.5167545039814393,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.85,0.959790850867004,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.9,0.959790850867004,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.95,0.959790850867004,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,1.0,0.9982593997506738,0.8888888888888888
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.15,0.022977370599977835,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.2,0.02297737076026977,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.25,0.3461889429105314,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.3,0.3461889429105314,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.35,0.6538467077805575,0.08333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.4,0.7745467153602986,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.45,0.69195787805093,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.5,0.6119968977506262,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.55,0.6119968977506262,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.6,0.7069736117038924,0.4166666666666667
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.65,0.8127916174311561,0.5833333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.7,0.9024333252399424,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.75,0.8906790535991753,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.8,0.9008701569206105,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.85,0.908067341106984,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.9,0.9169309594853279,0.9166666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.95,0.9169309594853279,0.9166666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,1.0,0.9691185008947256,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.35,0.024452606795087373,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.4,0.024452606795087373,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.45,0.024452606795087373,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.5,0.024452606795087373,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.55,0.024452606795087373,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.6,0.024452606795087373,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.65,0.024452606795087373,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.7,0.8783535486050599,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.75,0.8783535486050599,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.8,0.8783535486050599,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.85,0.8783535486050599,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.9,0.8783535486050599,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.95,0.8783535486050599,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,1.0,0.9981219872492503,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.05,0.0029810328381539484,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.1,0.15301460278928694,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.15,0.5171988431272414,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.2,0.3085463774154414,0.1111111111111111
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.25,0.4803830726359084,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.3,0.5878201392479941,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.35,0.5878201393653113,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.4,0.6603023371436629,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.45,0.5902245582654062,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.5,0.3277549897055511,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.55,0.32167834623375824,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.6,0.08296951267386483,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.65,0.1649070038897231,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.7,0.1603997852899777,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.75,0.04045860543377205,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.8,0.09667232977137317,0.7777777777777777
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.85,0.11860552482721863,0.7777777777777777
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.9,0.0471606131492835,0.7777777777777777
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.95,0.3433089406848972,0.8888888888888888
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,1.0,0.13814846118494561,0.8888888888888888
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.1,0.019159279266599934,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.15,0.019159279266599934,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.2,0.40871788267205983,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.25,0.40871788267205983,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.3,0.9217350901317685,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.35,0.6212675107630257,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.4,0.22875780606988003,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.45,0.22875780606988003,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.5,0.14550103883248094,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.55,0.12291298011579214,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.6,0.1722360876340416,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.65,0.1690363966597329,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.7,0.10859513023682303,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.75,0.10700733417963376,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.8,0.12242109729417573,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.85,0.1304557859146993,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.9,0.09857137943543914,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.95,0.09176738700747851,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,1.0,0.5833278208600705,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.2,0.0035936018052510296,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.25,0.0035936018052510296,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.3,0.0035936018052510296,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.35,0.0038395682630321237,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.4,0.17971149211920054,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.45,0.17971149211920054,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.5,0.3296009075225789,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.55,0.3296009075225789,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.6,0.3789240172054206,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.65,0.3789240172054206,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.7,0.6211663763558909,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.75,0.7781263669232953,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.8,0.8672656900808828,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.85,0.8672656900808828,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.9,0.8672656900808828,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.95,0.8672656900808828,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,1.0,0.999735518559926,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.35,0.029415005549309647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.4,0.029415005549309647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.45,0.029415005549309647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.5,0.029415005549309647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.55,0.029415005549309647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.6,0.029415005549309647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.65,0.029415005549309647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.7,0.9600211125168227,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.75,0.9600211125168227,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.8,0.9600211125168227,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.85,0.9600211125168227,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.9,0.9600211125168227,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.95,0.9600211125168227,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,1.0,0.9997893925000952,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.2,0.021615332132384868,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.25,0.021615332132384868,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.3,0.021615332132384868,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.35,0.021187671966913207,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.4,0.635675832379253,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.45,0.635675832379253,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.5,0.635675832379253,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.55,0.635675832379253,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.6,0.5089526450227196,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.65,0.5089526450227196,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.7,0.8214792856477922,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.75,0.8214792856477922,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.8,0.9557323440128146,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.85,0.9557323440128146,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.9,0.9557323440128146,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.95,0.9557323440128146,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,1.0,0.9877172556073933,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.25,0.007282444108619384,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.3,0.007282444108619384,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.35,0.007282444108619384,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.4,0.007282444108619384,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.45,0.007282444108619384,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.5,0.922372718084746,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.55,0.922372718084746,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.6,0.922372718084746,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.65,0.922372718084746,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.7,0.922372718084746,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.75,0.8757795568836997,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.8,0.8757795568836997,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.85,0.8757795568836997,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.9,0.8757795568836997,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.95,0.8757795568836997,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,1.0,0.9993903248742347,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.2,0.012431648349152124,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.25,0.013519632746244252,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.3,0.013519632746244252,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.35,0.013519632746244252,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.4,0.24463742590886395,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.45,0.24463742590886395,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.5,0.7231758725662737,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.55,0.7231758725662737,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.6,0.7894643724168796,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.65,0.7894643724168796,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.7,0.7894643724168796,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.75,0.9247187393674041,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.8,0.9461206200876368,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.85,0.9461206200876368,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.9,0.9461206200876368,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.95,0.9461206200876368,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,1.0,0.9990450957255311,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.15,0.015589953952362052,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.2,0.015589953952362052,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.25,0.16169154177689657,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.3,0.46884123201025746,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.35,0.35972820565026825,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.4,0.35972820565026825,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.45,0.9018683480365127,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.5,0.9018683480365127,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.55,0.9018683480365127,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.6,0.5548690773513958,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.65,0.5548690773513958,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.7,0.7094499447145983,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.75,0.8706005446119619,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.8,0.7258088900942631,0.5833333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.85,0.7258088900942631,0.5833333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.9,0.7978780454808124,0.5833333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.95,0.7978780454808124,0.5833333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,1.0,0.9846168437937738,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.15,0.03308598124894904,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.2,0.03308598124894904,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.25,0.03308598124894904,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.3,0.49549912700459287,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.35,0.34136141175271156,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.4,0.6383800243144385,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.45,0.652225007166455,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.5,0.652225007166455,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.55,0.652225007166455,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.6,0.6586845237112614,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.65,0.6586845237112614,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.7,0.96421231992673,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.75,0.9789525772993629,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.8,0.9612781286178484,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.85,0.9612781286178484,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.9,0.9556512697952892,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.95,0.9556512697952892,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,1.0,0.9956955991140957,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.15,0.017986207198546024,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.2,0.017986208086828492,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.25,0.017986208086828492,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.3,0.04692219371470718,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.35,0.03727686486502035,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.4,0.2530849836673112,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.45,0.2595820794702491,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.5,0.2595820794702491,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.55,0.2595820794702491,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.6,0.6257226492816228,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.65,0.6257226492816228,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.7,0.8222816368373711,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.75,0.7595632766264763,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.8,0.7331421773276477,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.85,0.7331421773276477,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.9,0.8019686393176118,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.95,0.8019686393176118,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,1.0,0.9977116999022736,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.2,0.01324764079479401,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.25,0.01324764079479401,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.3,0.01324764079479401,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.35,0.013519636759771303,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.4,0.6267676082861798,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.45,0.6267676082861798,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.5,0.6267676082861798,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.55,0.6267676082861798,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.6,0.6651860366641145,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.65,0.6651860366641145,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.7,0.9699677592162613,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.75,0.9699677592162613,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.8,0.9444755265243799,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.85,0.9444755265243799,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.9,0.9444755265243799,0.3333333333333333
