round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal,sufficiency_likelihood,aligned_progress
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,1,5,0.2,0.0,-4.375000203959644,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,False,False,,,,,,,,,False,False,False,False,0.012431648349152124,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,2,5,0.4,0.0,0.875,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,True,False,-4.375000203959644,5.250000203959644,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.7057850278370112,0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,3,5,0.6,0.5,2.249999910593033,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,True,False,0.875,1.3749999105930328,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.904650527388829,0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,4,5,0.8,0.5,3.4375000027939677,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,True,False,2.249999910593033,1.1875000922009349,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False,0.9688561695495265,0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,5,5,1.0,1.0,6.1874998031998985,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,True,True,3.4375000027939677,2.7499998004059307,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9979492560573238,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,1,3,0.3333333333333333,0.0,-3.374999910593033,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,False,False,,,,,,,,,False,False,False,False,0.03308598124894904,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,2,3,0.6666666666666666,0.0,2.937500052154064,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,True,False,-3.374999910593033,6.312499962747097,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.9496693698953549,0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,3,3,1.0,0.5,7.750000036714482,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,True,True,2.937500052154064,4.812499984560418,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9995694429344762,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,1,3,0.3333333333333333,0.0,-4.000000158324838,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,False,False,,,,,,,,,False,False,False,False,0.017986207165646678,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,2,3,0.6666666666666666,0.0,0.4375,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,True,False,-4.000000158324838,4.437500158324838,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.6076631698328917,0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,3,3,1.0,0.5,7.687499809675501,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,True,True,0.4375,7.249999809675501,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9995416870121767,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,1,5,0.2,0.0,-4.249999881256372,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,False,False,,,,,,,,,False,False,False,False,0.014063628689725891,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,2,5,0.4,0.0,2.437499918043613,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,True,False,-4.249999881256372,6.687499799299985,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.9196425251212038,0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,3,5,0.6,0.5,3.9999997820705175,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,True,False,2.437499918043613,1.5624998640269046,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9820137861886837,0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,4,5,0.8,0.5,3.9374999860301614,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,True,False,3.9999997820705175,-0.0624997960403561,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False,0.9808759629870605,0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,5,5,1.0,1.0,8.499999902618583,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,True,True,3.9374999860301614,4.562499916588422,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9997965730021388,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,1,5,0.2,0.0,-5.125000142492354,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,False,False,,,,,,,,,False,False,False,False,0.005911068018940527,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,2,5,0.4,0.0,1.5625000447034836,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,True,False,-5.125000142492354,6.6875001871958375,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.8267118004748677,0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,3,5,0.6,0.5,0.3125,"[""search""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,True,False,1.5625000447034836,-1.2500000447034836,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.5774953651858118,0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,4,5,0.8,0.5,2.812500026077032,"[""read""]",False,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,True,False,0.3125,2.500000026077032,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False,0.9433475760856591,0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,5,5,1.0,1.0,8.249999796040356,"[""finish""]",False,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,True,True,2.812500026077032,5.437499769963324,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9997388096276458,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,1,5,0.2,0.0,-4.187500077765435,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,False,False,,,,,,,,,False,False,False,False,0.01495708544740294,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,2,5,0.4,0.0,1.25,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,True,False,-4.187500077765435,5.437500077765435,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.7772998611746911,0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,3,5,0.6,0.5,0.7499999850988388,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,True,False,1.25,-0.5000000149011612,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.6791786959285045,0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,4,5,0.8,0.5,3.187500013038516,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,True,False,0.7499999850988388,2.4375000279396772,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False,0.960361161395375,0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,5,5,1.0,1.0,6.750000090687536,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,True,True,3.187500013038516,3.5625000776490197,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9988304898408804,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,1,11,0.0909090909090909,0.0,-4.999999911990017,"[""search""]",True,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,False,False,,,,,,,,,False,False,False,False,0.006692851509380237,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,2,11,0.1818181818181818,0.0,0.1875,"[""read""]",True,False,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,-4.999999911990017,5.187499911990017,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False,0.5467381519846138,0.1
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,3,11,0.2727272727272727,0.25,1.25,"[""search""]",True,False,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,0.1875,1.0625,0.0,0.25,0.25,-0.25,0.25,0.0,False,False,True,False,0.7772998611746911,0.2
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,4,11,0.3636363636363636,0.25,0.4375,"[""read""]",True,False,4,0.25,[2],1,0.25,[],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,1.25,-0.8125,0.25,0.0,0.0,0.25,0.25,0.25,False,True,True,False,0.6076631698328917,0.3
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,5,11,0.4545454545454545,0.5,0.5000000149011612,"[""search""]",True,False,4,0.5,[],0,0.0,[2],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,0.4375,0.0625000149011612,0.25,0.25,0.25,-0.25,0.5,0.0,False,False,True,False,0.6224593347036828,0.4
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,6,11,0.5454545454545454,0.5,2.2500000074505806,"[""read""]",True,False,4,0.5,[3],1,0.25,[],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,0.5000000149011612,1.7499999925494194,0.5,0.0,0.0,0.25,0.5,0.25,False,True,True,False,0.9046505357435624,0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,7,11,0.6363636363636364,0.75,2.062499985098839,"[""search""]",True,False,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,2.2500000074505806,-0.1875000223517418,0.5,0.25,0.25,-0.25,0.75,0.0,False,False,True,False,0.8872045922259088,0.6
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,8,11,0.7272727272727273,0.75,3.4375000754371285,"[""read""]",True,False,4,0.75,[4],1,0.25,[],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,2.062499985098839,1.3750000903382895,0.75,0.0,0.0,0.25,0.75,0.25,False,True,True,False,0.9688561717414531,0.7
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,9,11,0.8181818181818182,1.0,4.499999866820872,"[""search""]",True,False,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,3.4375000754371285,1.0624997913837433,0.75,0.25,0.25,-0.25,1.0,0.0,True,False,True,False,0.9890130559222517,0.8
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,10,11,0.9090909090909092,1.0,5.8124999849824235,"[""search""]",True,False,4,1.0,[],0,0.0,[],[],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,False,4.499999866820872,1.3125001181615517,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9970189672255106,0.9
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,11,11,1.0,1.0,5.312499933876097,"[""finish""]",True,False,4,1.0,[],0,0.0,[],[],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,True,5.8124999849824235,-0.5000000511063263,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9950945939715046,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,1,22,0.0454545454545454,0.0,-4.499999982304871,"[""search""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,,,,,,,,,False,False,False,False,0.010986942822872516,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,2,22,0.0909090909090909,0.0,-4.625000042375177,"[""search""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-4.499999982304871,-0.125000060070306,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.009708476074069716,0.047619047619
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,3,22,0.1363636363636363,0.0,-4.625000056345016,"[""read""]",False,False,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-4.625000042375177,-1.3969838619232178e-08,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False,0.009708475939760593,0.095238095238
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,4,22,0.1818181818181818,0.5,1.8750000819563863,"[""search""]",False,False,4,0.5,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.5,[1],"[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,True,False,-4.625000056345016,6.500000138301402,0.0,0.5,0.25,-0.25,0.25,0.25,False,False,False,False,0.8670357692504921,0.142857142857
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,5,22,0.2272727272727272,0.5,2.3125001080334187,"[""read""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,True,False,1.8750000819563863,0.4375000260770321,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9099070148942219,0.190476190476
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,6,22,0.2727272727272727,0.5,-0.0625,"[""search""]",False,False,4,0.5,[],0,0.0,[],"[1,2]","[1,2]",0.5,[1],"[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,2.3125001080334187,-2.3750001080334187,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,True,0.4843800842769844,0.238095238095
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,7,22,0.3181818181818182,0.5,-0.6874999701976776,"[""search""]",False,False,4,0.5,[],0,0.0,[],"[1,2]","[1,2]",0.5,[1],"[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-0.0625,-0.6249999701976776,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.3345894478883556,0.285714285714
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,8,22,0.3636363636363636,0.5,-0.5625,"[""read""]",False,False,4,0.5,[],0,0.0,[],"[1,2]","[1,2]",0.5,[1],"[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-0.6874999701976776,0.1249999701976776,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.3629692055196168,0.333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,9,22,0.4090909090909091,0.5,0.375,"[""search""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,True,False,-0.5625,0.9375,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.5926665999540697,0.380952380952
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,10,22,0.4545454545454545,0.5,-1.9374999776482584,"[""read""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,0.375,-2.312499977648258,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,True,0.12592276729530408,0.428571428571
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,11,22,0.5,0.75,-0.9374999850988388,"[""read""]",False,False,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-1.9374999776482584,0.9999999925494194,0.5,0.25,0.0,0.0,0.5,0.25,False,False,False,False,0.28140561044240436,0.47619047619
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,12,22,0.5454545454545454,0.75,-1.6875,"[""search""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-0.9374999850988388,-0.7500000149011612,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.1561048974454574,0.52380952381
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,13,22,0.5909090909090909,0.75,-3.0000000335276127,"[""read""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-1.6875,-1.312500033527613,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.04742587166290125,0.571428571429
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,14,22,0.6363636363636364,0.75,-2.8125000838190317,"[""read""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-3.0000000335276127,0.1874999497085809,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.05665242082843952,0.619047619048
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,15,22,0.6818181818181818,0.75,-2.9374999441206455,[],False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-2.8125000838190317,-0.1249998603016138,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.05033063526836815,0.666666666667
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,16,22,0.7272727272727273,0.75,0.5000000149011612,"[""search""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,True,False,-2.9374999441206455,3.4374999590218067,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.6224593347036828,0.714285714286
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,17,22,0.7727272727272727,0.75,-0.1875,"[""read""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,0.5000000149011612,-0.6875000149011612,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,True,0.45326184801538616,0.761904761905
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,18,22,0.8181818181818182,0.75,-0.7500000149011612,"[""search""]",False,False,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-0.1875,-0.5625000149011612,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.3208212975777186,0.809523809524
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,19,22,0.8636363636363636,0.75,-1.312500037252903,"[""search""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-0.7500000149011612,-0.5625000223517418,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.21206879813230822,0.857142857143
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,20,22,0.9090909090909092,0.75,-3.437500056810677,"[""search""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-1.312500037252903,-2.125000019557774,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.031143828820579256,0.904761904762
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,21,22,0.9545454545454546,0.75,-4.312500071246177,"[""search""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,False,-3.437500056810677,-0.8750000144354999,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.01322282082268658,0.952380952381
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,22,22,1.0,0.75,-4.437500162981451,"[""finish""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,True,-4.312500071246177,-0.1250000917352736,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.011687256113150286,1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,1,5,0.2,0.0,-4.812499948311597,"[""search""]",True,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,False,False,,,,,,,,,False,False,False,False,0.008061991941623594,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,2,5,0.4,0.0,0.8124999701976776,"[""search""]",True,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,True,False,-4.812499948311597,5.624999918509275,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False,0.6926419767901475,0.25
