outcome,question_id,run_question,run,progress,source_decision_step,source_aligned_progress,sufficiency_likelihood,evidence_coverage
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.9,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.904761904762,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.909090909091,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.916666666667,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.923076923077,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.928571428571,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.933333333333,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.947368421053,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.95,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.952380952381,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,0.954545454545,2,0.5,0.9603611567155503,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,Run 3,1.0,3,1.0,0.999569442934564,1.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.0,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.045454545455,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.047619047619,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.05,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.052631578947,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.066666666667,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.071428571429,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.076923076923,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.083333333333,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.090909090909,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.095238095238,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.1,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.105263157895,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.111111111111,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.125,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.133333333333,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.136363636364,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.142857142857,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.15,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.153846153846,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.157894736842,1,0.0,0.02442308901116534,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.166666666667,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.181818181818,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.190476190476,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.2,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.210526315789,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.214285714286,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.222222222222,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.227272727273,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.230769230769,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.238095238095,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.25,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.263157894737,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.266666666667,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.272727272727,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.285714285714,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.3,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.307692307692,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.315789473684,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.318181818182,2,0.166666666667,0.808067214708308,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.333333333333,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.35,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.357142857143,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.363636363636,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.368421052632,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.375,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.380952380952,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.384615384615,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.4,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.409090909091,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.416666666667,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.421052631579,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.428571428571,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.444444444444,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.45,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.454545454545,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.461538461538,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.466666666667,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.473684210526,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.47619047619,3,0.333333333333,0.24508501588936,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.5,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.52380952381,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.526315789474,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.533333333333,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.538461538462,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.545454545455,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.55,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.555555555556,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.571428571429,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.578947368421,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.583333333333,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.590909090909,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.6,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.615384615385,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.619047619048,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.625,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.631578947368,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.636363636364,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.642857142857,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.65,4,0.5,0.7772998585952288,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.666666666667,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.681818181818,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.684210526316,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.692307692308,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.7,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.714285714286,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.727272727273,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.733333333333,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.736842105263,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.75,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.761904761905,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.769230769231,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.772727272727,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.777777777778,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.785714285714,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.789473684211,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.8,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.809523809524,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.818181818182,5,0.666666666667,0.766293653760418,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.833333333333,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.842105263158,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.846153846154,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.85,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.857142857143,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.863636363636,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.866666666667,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.875,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.888888888889,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.894736842105,6,0.833333333333,0.9603611619626266,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,Run 3,0.9,6,0.833333333333,0.9603611619626266,0.5
